Symbol,company_name,Industry
XLWH,Xinliwang International Holdings Co Ltd,Industrials
USEI,US Energy Initiatives Corp Inc,Industrials
RVVQF,Ravenquest Biomed Inc,Industrials
SWVL,Swvl Holdings Corp,Industrials
XEBEQ,XEBEC Adsorption Inc,Industrials
YELLQ,Yellow Corp,Industrials
VRT,Vertiv Holdings Co,Industrials
PMBY,PMB Aerospace Corp,Industrials
MKDTY,Molecular Data Inc,Industrials
ORN,Orion Group Holdings Inc,Industrials
AMSC,American Superconductor Corp,Industrials
VIRC,Virco Mfg. Corp,Industrials
RYCEY,Rolls Royce Holdings PLC,Industrials
PSHG,Performance Shipping Inc,Industrials
ETOLF,Enterprise Group Inc,Industrials
IPW,iPower Inc,Industrials
FTAI,FTAI Aviation Ltd,Industrials
TPC,Tutor Perini Corp,Industrials
SHIP,Seanergy Maritime Holdings Corp,Industrials
BLBD,Blue Bird Corp,Industrials
SKAS,Saker Aviation Services Inc,Industrials
POWL,Powell Industries Inc,Industrials
TAYD,Taylor Devices Inc,Industrials
NMM,Navios Maritime Partners LP,Industrials
LMB,Limbach Holdings Inc,Industrials
FINMY,Leonardo SPA,Industrials
IESC,IES Holdings Inc,Industrials
GLBS,Globus Maritime Ltd,Industrials
GHM,Graham Corp,Industrials
ULBI,Ultralife Corp,Industrials
SKYW,SkyWest Inc,Industrials
REVG,REV Group,Industrials
MEEC,Midwest Energy Emissions Corp,Industrials
RNMBY,Rheinmetall AG,Industrials
OPXS,Optex Systems Holdings Inc,Industrials
XPO,XPO Inc,Industrials
BYRN,Byrna Technologies Inc,Industrials
RDW,Redwire Corp,Industrials
TATT,TAT Technologies Ltd,Industrials
TMGEF,Thermal Energy International Inc,Industrials
EME,EMCOR Group Inc.,Industrials
FIP,FTAI Infrastructure Inc,Industrials
STRL,Sterling Infrastructure Inc,Industrials
AVAV,AeroVironment Inc,Industrials
ADSV,Allied Security Innovations Inc,Industrials
WGEI,WindGen Energy Inc,Industrials
SKYH,Sky Harbour Group Corporation,Industrials
FIX,Comfort Systems USA Inc,Industrials
GE,GE Aerospace,Industrials
AZZ,AZZ Inc,Industrials
FSTR,L.B. Foster Co,Industrials
ERJ,Embraer SA,Industrials
MTRX,Matrix Service Co,Industrials
TILE,Interface Inc,Industrials
HWM,Howmet Aerospace Inc,Industrials
GFF,Griffon Corp.,Industrials
BV,BrightView Holdings Inc,Industrials
TT,Trane Technologies plc,Industrials
NTUR,Natural Blue Resources Inc,Industrials
GEO,GEO Group Inc (The),Industrials
CACO,Caravelle International Group,Industrials
ADSE,ADS TEC ENERGY PLC,Industrials
UBER,Uber Technologies Inc,Industrials
CECO,CECO Environmental Corp.,Industrials
CRAI,CRA International Inc,Industrials
CR,Crane Company,Industrials
CSL,Carlisle Cos Inc,Industrials
GOGL,Golden Ocean Group Ltd,Industrials
MOG/B,Moog Inc.,Industrials
LDOS,Leidos Holdings Inc,Industrials
PRIM,Primoris Services Corp,Industrials
OLNCF,Omni-Lite Industries Canada Inc,Industrials
ROYMY,International Distributions Services plc,Industrials
HTHIY,Hitachi Ltd,Industrials
AGX,Argan Inc,Industrials
SB,Safe Bulkers Inc,Industrials
SCS,Steelcase Inc.,Industrials
TGHLF,Tornado Global Hydrovacs Ltd,Industrials
KRT,Karat Packaging Inc,Industrials
MLKN,MillerKnoll Inc,Industrials
CMRE,Costamare Inc,Industrials
PRYMY,Prysmian SPA,Industrials
GBX,Greenbrier Cos Inc (The),Industrials
AWI,Armstrong World Industries Inc,Industrials
ETN,Eaton Corporation plc,Industrials
ACLLY,Accelleron Industries AG,Industrials
ROAD,Construction Partners inc,Industrials
URI,United Rentals Inc.,Industrials
KHOLY,Koc Holding AS,Industrials
ESEA,Euroseas Ltd,Industrials
WHLM,Wilhelmina International Inc,Industrials
CNM,Core & Main Inc,Industrials
FGROY,Firstgroup PLC,Industrials
EML,Eastern Co (The),Industrials
AZEK,AZEK Company Inc (The),Industrials
EAWD,Energy and Water Development Corp,Industrials
BCC,Boise Cascade Co,Industrials
DY,Dycom Industries Inc.,Industrials
CMPR,Cimpress PLC,Industrials
CXW,CoreCivic Inc,Industrials
WAB,Westinghouse Air Brake Technologies Corp,Industrials
WWD,Woodward Inc,Industrials
TDG,TransDigm Group Inc,Industrials
NVT,nVent Electric plc,Industrials
YLLXF,Yellowcake Plc,Industrials
LII,Lennox International Inc.,Industrials
CDRE,Cadre Holdings Inc,Industrials
WLDN,Willdan Group Inc,Industrials
SPIR,Spire Global Inc,Industrials
HNI,HNI Corp,Industrials
CSWI,CSW Industrials Inc,Industrials
MATX,Matson Inc,Industrials
PSN,Parsons Corp,Industrials
CW,Curtiss-Wright Corp,Industrials
CAAP,Corporacion America Airports SA,Industrials
MLR,Miller Industries Inc/TN,Industrials
WIRE,Encore Wire Corp,Industrials
GNK,Genco Shipping & Trading Ltd,Industrials
SPXC,SPX Technologies Inc,Industrials
HSHP,Himalaya Shipping Ltd,Industrials
RCRUY,Recruit Holdings Co Ltd,Industrials
EDRY,EuroDry Ltd,Industrials
SAFRY,Safran SA,Industrials
KEX,Kirby Corp,Industrials
GSL,Global Ship Lease Inc,Industrials
LMTI,Laser Master International Inc,Industrials
BAESY,BAE Systems PLC,Industrials
AYI,Acuity Brands Inc.,Industrials
LYFT,Lyft Inc,Industrials
VSEC,VSE Corp,Industrials
APG,APi Group Corp,Industrials
AER,AerCap Holdings NV,Industrials
DRS,Leonardo DRS Inc,Industrials
MOG/A,Moog Inc.,Industrials
OC,Owens Corning,Industrials
WLFC,Willis Lease Finance Corp,Industrials
ABBNY,ABB Ltd,Industrials
NPNYY,Nippon Yusen Kk,Industrials
URAL,United Rail Inc,Industrials
WMS,Advanced Drainage Systems Inc,Industrials
DIDIY,Didi Global Inc,Industrials
EH,EHang Holdings Limited,Industrials
BDRAF,Bombardier Inc,Industrials
FLR,Fluor Corp,Industrials
ARIS,Aris Water Solutions Inc,Industrials
ZLIOY,Zoomlion Heavy Industry Science and Technology Co ,Industrials
NNBR,NN Inc,Industrials
ITT,ITT Inc,Industrials
HA,Hawaiian Holdings Inc,Industrials
SAIA,Saia Inc,Industrials
BAH,Booz Allen Hamilton Holding Corporation,Industrials
DAC,Danaos Corporation,Industrials
GRIN,Grindrod Shipping Holdings Ltd,Industrials
PWR,Quanta Services Inc.,Industrials
BDRBF,Bombardier Inc,Industrials
GVA,Granite Construction Inc,Industrials
STCN,Steel Connect Inc,Industrials
MSLOY,Mitsui OSK Lines Ltd,Industrials
APOG,Apogee Enterprises Inc,Industrials
BCO,Brink's Co (The),Industrials
PH,Parker-Hannifin Corp,Industrials
BBSI,Barrett Business Services Inc,Industrials
MBC,MasterBrand Inc,Industrials
ESAB,ESAB Corp,Industrials
ACU,Acme United Corp,Industrials
CTAS,Cintas Corp,Industrials
R,Ryder System Inc,Industrials
QRHC,Quest Resource Holding Corp,Industrials
KWHIY,Kawasaki Heavy Industries Ltd,Industrials
FSS,Federal Signal Corp.,Industrials
MITSY,Mitsui & Co Ltd,Industrials
ZIM,ZIM Integrated Shipping Services Ltd,Industrials
TORO,Toro Corp,Industrials
IR,Ingersoll Rand Inc,Industrials
ACSAY,"Acs, Actividades De Construccion Y Servicios SA",Industrials
AXON,Axon Enterprise Inc,Industrials
PGTK,Pacific Green Technologies Inc,Industrials
ATMU,Atmus Filtration Technologies Inc,Industrials
PCAR,PACCAR Inc,Industrials
KTOS,Kratos Defense & Security Solutions Inc,Industrials
LTMAY,LATAM Airlines Group SA,Industrials
SBLK,Star Bulk Carriers Corp,Industrials
CODYY,Compagnie de Saint Gobain S A,Industrials
DXPE,DXP Enterprises Inc,Industrials
RELX,RELX PLC,Industrials
OMEX,Odyssey Marine Exploration Inc.,Industrials
ALSN,Allison Transmission Holdings Inc,Industrials
GD,General Dynamics Corp,Industrials
CAT,Caterpillar Inc,Industrials
SBGSY,Schneider Electric S E,Industrials
BWXT,BWX Technologies Inc,Industrials
PBI,Pitney Bowes Inc.,Industrials
CBAT,CBAK Energy Technology Inc,Industrials
TRI,Thomson Reuters Corp,Industrials
FELTY,Fuji Electric Co Ltd,Industrials
AIT,Applied Industrial Technologies Inc,Industrials
PKOH,Park Ohio Holdings Corp.,Industrials
CBZ,CBIZ Inc,Industrials
KGSPY,Kingspan Group PLC,Industrials
ULH,Universal Logistics Holdings Inc,Industrials
TREX,Trex Co Inc,Industrials
CARR,Carrier Global Corp,Industrials
VRRM,Verra Mobility Corp,Industrials
GENC,Gencor Industries Inc,Industrials
NXT,Nextracker Inc,Industrials
CLH,Clean Harbors Inc,Industrials
RXEEY,Rexel SA,Industrials
QUAD,Quad/Graphics Inc,Industrials
HEI,HEICO Corp,Industrials
TRNS,Transcat Inc,Industrials
HEI/A,HEICO Corp,Industrials
THLLY,Thales SA,Industrials
TOMZ,TOMI Environmental Solutions Inc,Industrials
FERG,Ferguson PLC,Industrials
HY,Hyster Yale Inc,Industrials
EPAC,Enerpac Tool Group Corp,Industrials
WTKWY,Wolters Kluwer NV,Industrials
TYIDY,Toyota Industries Corp,Industrials
YMM,Full Truck Alliance Co Ltd,Industrials
HRT,HireRight Holdings Corp,Industrials
BECN,Beacon Roofing Supply Inc,Industrials
CACI,CACI International Inc,Industrials
VLVLY,Volvo AB,Industrials
MPU,Mega Matrix Corp,Industrials
ATLKY,Atlas Copco AB,Industrials
DNOW,DNOW Inc,Industrials
GRC,Gorman-Rupp Co (The),Industrials
WSO,Watsco Inc,Industrials
STN,Stantec Inc,Industrials
BRC,Brady Corp,Industrials
SRCL,Stericycle Inc,Industrials
JBI,Janus International Group Inc,Industrials
GMS,GMS Inc,Industrials
ATLCY,Atlas Copco AB,Industrials
DAL,Delta Air Lines Inc,Industrials
INOD,Innodata Inc,Industrials
STEEF,Steer Technologies Inc,Industrials
RSG,Republic Services Inc.,Industrials
PXS,Pyxis Tankers Inc,Industrials
TTEK,Tetra Tech Inc,Industrials
RBA,RB Global Inc,Industrials
TXT,Textron Inc,Industrials
CMGMY,Chemring Group PLC,Industrials
TFII,TFI International Inc,Industrials
DTRUY,Daimler Truck Holding AG,Industrials
OSK,Oshkosh Corp,Industrials
FLS,Flowserve Corp.,Industrials
TTNDY,Techtronic Industries Co Ltd,Industrials
JPSWY,Japan Steel Works Ltd,Industrials
WSO/B,Watsco Inc,Industrials
MLI,Mueller Industries Inc.,Industrials
BR,Broadridge Financial Solutions Inc,Industrials
RBC,RBC Bearings Inc,Industrials
VVI,Viad Corp,Industrials
XYL,Xylem Inc,Industrials
EMR,Emerson Electric Co.,Industrials
SSUMY,Sumitomo Corp,Industrials
MITFY,Mitie Group PLC,Industrials
GWW,Grainger (W.W.) Inc,Industrials
GTES,Gates Industrial Corporation plc,Industrials
SKBSY,Skanska AB,Industrials
PNR,Pentair plc,Industrials
BICEY,Ste Bic S.A.,Industrials
ITOCY,Itochu Corp,Industrials
MRC,MRC Global Inc,Industrials
EXPGY,Experian Plc,Industrials
DCO,Ducommun Inc,Industrials
SKFRY,Svenska Kullagerfabriken Skf AB,Industrials
UFPI,UFP Industries Inc,Industrials
NPO,Enpro Inc,Industrials
PANL,Pangaea Logistics Solutions Ltd,Industrials
TGI,Triumph Group Inc.,Industrials
RAIL,FreightCar America Inc,Industrials
KAI,Kadant Inc.,Industrials
ESP,Espey Mfg & Electronics Corp,Industrials
MARUY,Marubeni Corp,Industrials
ASAZY,Assa Abloy AB,Industrials
STER,Sterling Check Corp,Industrials
CPRT,Copart Inc,Industrials
GIC,Global Industrial Co,Industrials
HSII,Heidrick & Struggles International Inc,Industrials
TRN,Trinity Industries Inc,Industrials
WM,Waste Management Inc.,Industrials
ARCB,ArcBest Corp,Industrials
UGEIF,UGE International Ltd,Industrials
ALFVY,Alfa Laval AB publ,Industrials
CPLP,Capital Product Partners LP,Industrials
SCGPY,Serco Group PLC,Industrials
DOV,Dover Corp,Industrials
WEGRY,Weir Group PLC,Industrials
DLX,Deluxe Corp,Industrials
KIGRY,KION GROUP AG,Industrials
WCN,Waste Connections Inc.,Industrials
UGRO,urban-gro Inc,Industrials
TNC,Tennant Co,Industrials
CMSQY,Computershare Ltd Cpu,Industrials
MIELY,Mitsubishi Electric Corp,Industrials
SSD,Simpson Manufacturing Co. Inc.,Industrials
AMWD,American Woodmark Corp,Industrials
KELYB,Kelly Services Inc.,Industrials
AIR,AAR Corp,Industrials
KFY,Korn Ferry,Industrials
CIX,CompX International Inc.,Industrials
SIF,SIFCO Industries Inc.,Industrials
TASK,TaskUs Inc,Industrials
VRSK,VERISK ANALYTICS INC,Industrials
HUBB,Hubbell Inc,Industrials
MAS,Masco Corporation,Industrials
APT,Alpha Pro Tech Ltd,Industrials
EADSY,Airbus SE,Industrials
CMI,Cummins Inc.,Industrials
J,Jacobs Solutions Inc,Industrials
LYTS,LSI Industries Inc,Industrials
XERI,Xeriant Inc,Industrials
BLDR,Builders FirstSource Inc,Industrials
NRXXY,Nordex SE,Industrials
MMM,3M Co,Industrials
AHEXY,Adecco Group AG,Industrials
UHAL/B,U-Haul Holding Co,Industrials
ZWS,Zurn Elkay Water Solutions Corp,Industrials
DCI,Donaldson Co Inc.,Industrials
THR,Thermon Group Holdings Inc,Industrials
GLDD,Great Lakes Dredge & Dock Corp,Industrials
FA,First Advantage Corp,Industrials
TOPPY,TOPPAN Holdings Inc,Industrials
LHX,L3Harris Technologies Inc,Industrials
FAST,Fastenal Co,Industrials
MEC,Mayville Engineering Co Inc,Industrials
UPWK,Upwork Inc,Industrials
LQDT,Liquidity Services Inc,Industrials
NX,Quanex Building Products Corp,Industrials
DSGR,Distribution Solutions Group Inc,Industrials
GNRC,Generac Holdings Inc,Industrials
TWIN,Twin Disc Inc,Industrials
ICFI,ICF International Inc,Industrials
ADP,Automatic Data Processing Inc,Industrials
NL,NL Industries Inc.,Industrials
MSA,MSA Safety Inc,Industrials
KMTUY,Komatsu Ltd,Industrials
MDU,MDU Resources Group Inc.,Industrials
HII,Huntington Ingalls Industries Inc,Industrials
ROCK,Gibraltar Industries Inc,Industrials
REZI,Resideo Technologies Inc,Industrials
CVLG,Covenant Logistics Group Inc,Industrials
AOS,A. O. Smith Corp,Industrials
BOUYY,Bouygues SA,Industrials
FCN,FTI Consulting Inc,Industrials
WCC,WESCO International Inc,Industrials
JCTCF,Jewett-Cameron Trading Co Ltd,Industrials
KAJMY,Kajima Corp,Industrials
HURN,Huron Consulting Group Inc,Industrials
QPRC,Quest Patent Research Corp,Industrials
NWPX,Northwest Pipe Co,Industrials
MG,Mistras Group Inc,Industrials
RYAAY,Ryanair Holdings PLC,Industrials
RCMT,RCM Technologies Inc,Industrials
ACA,Arcosa Inc,Industrials
KELYA,Kelly Services Inc.,Industrials
GRAB,Grab Holdings Limited,Industrials
MWA,Mueller Water Products Inc,Industrials
ROL,Rollins Inc,Industrials
UNP,Union Pacific Corp,Industrials
OTIS,Otis Worldwide Corp,Industrials
CVEO,Civeo Corp,Industrials
AAON,AAON Inc,Industrials
AME,AMETEK Inc,Industrials
FLGZY,Flughafen Zuerich AG,Industrials
HAYW,Hayward Holdings Inc,Industrials
IKTSY,"Intertek Group PLC, London",Industrials
SDVKY,Sandvik AB (publ),Industrials
SAIC,Science Applications International Corp,Industrials
SIEGY,Siemens AG,Industrials
UHAL,U-Haul Holding Co,Industrials
HUBG,Hub Group Inc,Industrials
EPOKY,Epiroc AB,Industrials
LGRDY,Legrand,Industrials
CRTG,Coretec Group Inc (The),Industrials
RUSHA,Rush Enterprises Inc,Industrials
DLHC,DLH Holdings Corp,Industrials
KNRRY,Knorr-Bremse Aktiengesellschaft,Industrials
FDX,FedEx Corp.,Industrials
SXI,Standex International Corp,Industrials
FPRUY,Fraport AG,Industrials
CPCAY,Cathay Pacific Airways Ltd,Industrials
RTX,RTX Corp,Industrials
JCI,Johnson Controls International Plc,Industrials
PAYX,Paychex Inc.,Industrials
ICAGY,International Consolidated Airlines Group SA,Industrials
GTLS,Chart Industries Inc,Industrials
AL,Air Lease Corp,Industrials
DNPLY,Dai Nippon Printing Co Ltd,Industrials
SGGKY,Singapore Technologies Engineering Ltd,Industrials
HRI,Herc Holdings Inc,Industrials
CSTE,Caesarstone Ltd,Industrials
TNET,TriNet Group Inc,Industrials
KHNGY,"Kuehne & Nagel International Ag, Schindellegi",Industrials
KPELY,Keppel Ltd,Industrials
SMGZY,Smiths Group PLC,Industrials
ASHTY,Ashtead Group PLC,Industrials
ESE,ESCO Technologies Inc.,Industrials
EXPD,Expeditors International of Washington Inc.,Industrials
ASR,Grupo Aeroportuario del Sureste SAB de CV,Industrials
UAL,United Airlines Holdings Inc,Industrials
SSNC,SS&C Technologies Holdings Inc,Industrials
BUKS,Butler National Corp,Industrials
BXBLY,Brambles Ltd,Industrials
ACHR,Archer Aviation Inc,Industrials
TISI,Team Inc,Industrials
MGRC,McGrath RentCorp,Industrials
ODFL,Old Dominion Freight Line Inc,Industrials
CNI,Canadian National Railway Co,Industrials
MNTX,Manitex International Inc,Industrials
TGLS,Tecnoglass Inc,Industrials
ABM,ABM Industries Inc,Industrials
MYRG,MYR Group Inc,Industrials
FTV,Fortive Corp,Industrials
WTS,Watts Water Technologies Inc,Industrials
AIRI,Air Industries Group Inc,Industrials
INSO,Industry Source Consulting Inc,Industrials
HON,Honeywell International Inc,Industrials
EFX,Equifax Inc.,Industrials
CRGO,Freightos Ltd,Industrials
VTSI,VirTra Inc,Industrials
KAR,OPENLANE Inc,Industrials
OUKPY,Metso Oyj,Industrials
ATRO,Astronics Corp,Industrials
AIRJ,Montana Technologies Corp,Industrials
BXC,BlueLinx Holdings Inc,Industrials
BWMN,Bowman Consulting Group Ltd,Industrials
GTLS/PB,Chart Industries Inc,Industrials
MTUAY,MTU Aero Engines AG,Industrials
HEES,H&E Equipment Services Inc,Industrials
VCISY,Vinci SA,Industrials
CTRM,Castor Maritime Inc,Industrials
CIPI,Correlate Energy Corp,Industrials
GATX,GATX Corp.,Industrials
ALLE,Allegion PLC,Industrials
CWST,Casella Waste Systems Inc,Industrials
ACM,AECOM,Industrials
NSC,Norfolk Southern Corp,Industrials
CNDT,Conduent Inc,Industrials
MEG,Montrose Environmental Group Inc,Industrials
MKTAY,Makita Corp,Industrials
ATKR,Atkore Inc,Industrials
LMT,Lockheed Martin Corp,Industrials
ITW,Illinois Tool Works Inc.,Industrials
AMKBY,A.P. Moller - Maersk A/S,Industrials
HSQVY,Husqvarna AB,Industrials
KBR,KBR Inc,Industrials
DFCO,Dalrada Financial Corp,Industrials
AWX,Avalon Holdings Corp,Industrials
MMS,Maximus Inc,Industrials
TEX,Terex Corp,Industrials
ALG,Alamo Group Inc.,Industrials
VVX,V2X Inc,Industrials
CSX,CSX Corp,Industrials
SGSOY,SGS Sa,Industrials
SPR,Spirit Aerosystems Holdings Inc,Industrials
TKR,Timken Co (The),Industrials
GLEC,Global Ecology Corp,Industrials
SAVW,SavWatt USA Inc,Industrials
GLUX,Great Lakes Aviation Ltd,Industrials
ETII,EnviroTechnologies International Inc,Industrials
PSSR,PASSUR Aerospace Inc,Industrials
INOH,In Ovations Holdings Inc,Industrials
MPML,MPM Technologies Inc,Industrials
AAIIQ,Alabama Aircraft Industries Inc,Industrials
ELGL,Element Global Inc,Industrials
CEVE,Ceres Ventures Inc,Industrials
CECBF,Saltbae Cap Corp,Industrials
ENCC,Encompass Compliance Corp,Industrials
GSIH,General Steel Holdings Inc,Industrials
LPPI,LEEP Inc,Industrials
CNGT,Cannagistics Inc,Industrials
HLXW,Helix Wind Corp,Industrials
BWOWF,Wowjoint Holdings Ltd,Industrials
MHYR,Manthey Redmond Corp,Industrials
DCAC,Daniels Corporate Advisory Co Inc,Industrials
RANJY,Randstad NV,Industrials
SVT,Servotronics Inc.,Industrials
ACVA,ACV Auctions Inc,Industrials
SNA,Snap-On Inc,Industrials
GFL,GFL Environmental Inc,Industrials
LECO,Lincoln Electric Holdings Inc,Industrials
FBIN,Fortune Brands Innovations Inc,Industrials
HLMN,Hillman Solutions Corp,Industrials
PHPPY,Signify NV,Industrials
EJTTF,easyJet Plc,Industrials
ENS,EnerSys,Industrials
SINGY,Singapore Airlines Ltd,Industrials
ESYJY,easyJet Plc,Industrials
KUBTY,Kubota Corp,Industrials
SMR,NuScale Power Corp,Industrials
EBF,Ennis Inc,Industrials
MTZ,MasTec Inc.,Industrials
BDVSY,Bidvest Group Ltd,Industrials
CP,Canadian Pacific Kansas City Ltd,Industrials
HPGLY,Hapag-Lloyd AG,Industrials
NOC,Northrop Grumman Corp,Industrials
WPHM,Winston Pharmaceuticals Inc,Healthcare
OASMY,Vivesto AB,Healthcare
SYRE,Spyre Therapeutics Inc,Healthcare
ISOLF,Isodiol International Inc,Healthcare
FIORF,Fiore Cannabais Ltd,Healthcare
CNTTQ,CannTrust Holdings Inc,Healthcare
GEATF,Radiko Holdings Corp.,Healthcare
SRUTF,Sproutly Canada Inc,Healthcare
DXBRF,BellRock Brands Inc,Healthcare
SLNO,Soleno Therapeutics Inc,Healthcare
MYO,Myomo  Inc,Healthcare
ZJYL,Jin Medical International Ltd,Healthcare
CADL,Candel Therapeutics Inc,Healthcare
ELTP,Elite Pharmaceuticals Inc,Healthcare
CRBP,Corbus Pharmaceuticals Holdings Inc,Healthcare
TSHA,Taysha Gene Therapies Inc,Healthcare
LEXX,Lexaria Bioscience Corp,Healthcare
VERA,Vera Therapeutics Inc,Healthcare
SMMT,Summit Therapeutics Inc,Healthcare
LLBO,Lifeline Biotechnologies Inc,Healthcare
CHOOF,Choom Holdings Inc,Healthcare
MYRX,Myrexis Inc,Healthcare
SLN,Silence Therapeutics PLC,Healthcare
WGS,GeneDx Holdings Corp,Healthcare
ACOGF,Alpha Cognition Inc,Healthcare
NTBL,Notable Labs Ltd,Healthcare
OCGN,Ocugen Inc,Healthcare
LFMD,LifeMD Inc,Healthcare
CRVO,CervoMed Inc,Healthcare
IPCIF,IntelliPharmaCeutics International Inc,Healthcare
GDNSF,Goodness Growth Holdings Inc,Healthcare
APLT,Applied Therapeutics Inc,Healthcare
BLTE,Belite Bio Inc,Healthcare
HRTX,Heron Therapeutics Inc,Healthcare
JANX,Janux Therapeutics Inc,Healthcare
RDGL,Vivos Inc,Healthcare
GYRE,Gyre Therapeutics Inc,Healthcare
CRDL,Cardiol Therapeutics Inc,Healthcare
IMNM,Immunome Inc,Healthcare
TWST,Twist Bioscience Corp,Healthcare
ELYM,Eliem Therapeutics Inc,Healthcare
SNDA,Sonida Senior Living Inc,Healthcare
BWAY,Brainsway Ltd,Healthcare
INSM,Insmed Inc,Healthcare
MREO,Mereo BioPharma Group Plc,Healthcare
RZLT,Rezolute Inc,Healthcare
AMRX,Amneal Pharmaceuticals Inc,Healthcare
THRD,Third Harmonic Bio Inc,Healthcare
SKYE,Skye Bioscience Inc,Healthcare
TCRX,TScan Therapeutics Inc,Healthcare
PRAX,Praxis Precision Medicines Inc,Healthcare
FULC,Fulcrum Therapeutics Inc,Healthcare
BTTC,Bitech Technologies Corp,Healthcare
DERM,Journey Medical Corp,Healthcare
LRMR,Larimar Therapeutics Inc,Healthcare
ADMA,ADMA Biologics Inc,Healthcare
SERA,Sera Prognostics Inc,Healthcare
LBPH,Longboard Pharmaceuticals Inc,Healthcare
BRRN,Born Inc,Healthcare
ENTX,Entera Bio Ltd,Healthcare
TALK,Talkspace Inc,Healthcare
KRRO,Korro Bio Inc,Healthcare
BDTX,Black Diamond Therapeutics Inc,Healthcare
KEQU,Kewaunee Scientific Corp,Healthcare
NNVC,NanoViricides Inc,Healthcare
ABSI,Absci Corp,Healthcare
AHG,Akso Health Group,Healthcare
JAN,JanOne Inc,Healthcare
AYRWF,Ayr Wellness Inc,Healthcare
NGNE,Neurogene Inc,Healthcare
STTK,Shattuck Labs Inc,Healthcare
NVAX,Novavax Inc,Healthcare
MRUS,Merus NV,Healthcare
MOR,"Morphosys AG, Martinsried",Healthcare
CALT,Calliditas Therapeutics AB,Healthcare
RYTM,Rhythm Pharmaceuticals Inc,Healthcare
VKTX,Viking Therapeutics Inc,Healthcare
TEVA,Teva Pharmaceutical Industries Ltd,Healthcare
HIMS,Hims & Hers Health Inc,Healthcare
BVS,Bioventus Inc,Healthcare
NTRA,Natera Inc,Healthcare
RNA,Avidity Biosciences Inc,Healthcare
TPST,Tempest Therapeutics Inc,Healthcare
TCNNF,Trulieve Cannabis Corp,Healthcare
CPHRF,Cipher Pharmaceuticals Inc,Healthcare
RXST,RxSight Inc,Healthcare
CATX,Perspective Therapeutics Inc,Healthcare
ADAG,Adagene Inc,Healthcare
OLMA,Olema Pharmaceuticals Inc,Healthcare
DYN,Dyne Therapeutics Inc,Healthcare
SRDX,Surmodics Inc,Healthcare
NKTR,Nektar Therapeutics,Healthcare
ACIU,AC Immune SA,Healthcare
ALRN,Aileron Therapeutics Inc,Healthcare
ESPR,Esperion Therapeutics Inc,Healthcare
HITI,High Tide Inc,Healthcare
CRNX,Crinetics Pharmaceuticals Inc,Healthcare
CDXC,ChromaDex Corp,Healthcare
MNMD,Mind Medicine (MindMed) Inc,Healthcare
IBRX,ImmunityBio Inc,Healthcare
RDNT,RadNet Inc,Healthcare
TNDM,Tandem Diabetes Care Inc,Healthcare
CBWTF,Auxly Cannabis Group Inc,Healthcare
BYSI,BeyondSpring Inc,Healthcare
LLY,Eli Lilly and Co,Healthcare
PRCT,PROCEPT BioRobotics Corp,Healthcare
ELAN,Elanco Animal Health Inc,Healthcare
BNTC,Benitec Biopharma Ltd,Healthcare
PLSE,Pulse Biosciences Inc,Healthcare
PHVS,Pharvaris NV,Healthcare
NTRB,Nutriband Inc,Healthcare
CNTA,Centessa Pharmaceuticals plc,Healthcare
AYTU,Aytu BioPharma Inc,Healthcare
CNTMF,Cansortium Inc,Healthcare
TNGX,Tango Therapeutics Inc,Healthcare
CLRB,Cellectar Biosciences Inc,Healthcare
DCPH,Deciphera Pharmaceuticals Inc,Healthcare
ANNX,Annexon Inc,Healthcare
NUVL,Nuvalent Inc,Healthcare
XTLB,XTL Biopharmaceuticals,Healthcare
NVO,Novo Nordisk A/S,Healthcare
CDNA,CareDx Inc,Healthcare
SBBCF,Simply Better Brands Corp,Healthcare
MEDP,Medpace Holdings Inc,Healthcare
AVAH,Aveanna Healthcare Holdings Inc,Healthcare
NVNO,enVVeno Medical Corporation,Healthcare
GLSHQ,Gelesis Holdings Inc,Healthcare
THC,Tenet Healthcare Corp,Healthcare
EWTX,Edgewise Therapeutics Inc,Healthcare
SRTS,Sensus Healthcare Inc,Healthcare
MRKR,Marker Therapeutics Inc,Healthcare
OILFF,Nextleaf Solutions Ltd,Healthcare
MDWD,MediWound Ltd,Healthcare
ENZN,Enzon Pharmaceuticals Inc,Healthcare
DNTH,Dianthus Therapeutics Inc,Healthcare
AGIO,Agios Pharmaceuticals Inc,Healthcare
CCEL,Cryo-Cell International Inc,Healthcare
CGEN,Compugen Ltd,Healthcare
HUMA,Humacyte Inc,Healthcare
CNTB,Connect Biopharma Holdings Ltd,Healthcare
ARMP,Armata Pharmaceuticals Inc,Healthcare
TMDX,TransMedics Group Inc,Healthcare
BPMC,Blueprint Medicines Corp,Healthcare
ARDX,Ardelyx Inc,Healthcare
NHIQ,NantHealth Inc,Healthcare
EPIX,ESSA Pharma Inc,Healthcare
ALVO,Alvotech,Healthcare
GKOS,Glaukos Corp,Healthcare
GALT,Galectin Therapeutics Inc,Healthcare
IRME,IR-Med Inc,Healthcare
PNTG,Pennant Group Inc (The),Healthcare
LPCN,Lipocine Inc,Healthcare
TARS,Tarsus Pharmaceuticals Inc,Healthcare
NAMS,NewAmsterdam Pharma Company NV,Healthcare
CRDF,Cardiff Oncology Inc,Healthcare
GPCR,Structure Therapeutics Inc,Healthcare
CGEM,Cullinan Therapeutics Inc,Healthcare
